0.387,1.247,1.834,0.569,0.326,0.37,3.78,3.217,0.523,-0.301,0.962
0.338,0.795,1.469,1.155,0.552,0.5,3.686,3.22,0.589,-0.403,1.009
0.37,1.024,1.654,0.797,0.409,0.394,3.681,3.335,0.627,-0.637,1.239
0.399,1.337,1.885,1.404,0.896,0.726,3.782,3.194,0.646,-0.498,1.088
0.398,0.74,1.565,1.098,0.665,0.592,3.75,3.287,0.74,-0.39,1.149
0.273,1.32,1.92,0.665,0.442,0.525,3.606,3.402,0.631,-0.512,1.372
0.407,1.067,1.649,1.175,0.776,0.683,3.599,3.357,0.784,-0.582,1.762
0.383,1.434,1.996,0.691,0.442,0.467,3.831,3.236,0.851,-0.937,2.075
0.424,1.253,1.837,0.724,0.53,0.554,3.593,3.722,0.632,-0.601,1.589
0.427,1.6,2.089,1.543,0.994,0.91,3.929,2.952,0.677,-0.67,1.454
0.425,1.209,1.837,1.323,0.847,0.738,3.776,3.255,0.623,-0.58,1.351
0.397,1.016,1.615,0.693,0.406,0.424,3.817,3.112,0.743,-0.546,1.04
0.43,1.341,1.951,1.868,1.366,1.207,3.69,3.341,0.779,-0.682,1.404
0.485,0.73,1.514,4.833,2.872,1.989,3.876,3.156,1.178,-1.093,1.845
0.434,1.213,1.802,1.226,0.914,0.914,3.76,3.302,0.621,-0.628,1.436
0.369,1.427,1.953,1.362,0.936,1.006,3.759,3.119,1.062,-0.688,1.122
0.382,1.281,1.878,1.355,0.939,0.881,3.861,3.119,0.887,-0.568,1.123
0.448,-2.587,-0.351,10.782,5.989,3.531,3.634,3.464,1.001,-1.023,2.043
0.349,1.127,1.776,0.333,0.144,0.318,3.618,3.363,0.869,-0.899,1.908
0.401,1.053,1.707,1.052,0.641,0.592,3.807,3.296,0.676,-0.652,1.451
0.446,0.721,1.485,2.165,1.485,1.264,3.9,3.23,0.739,-0.6,1.282
0.444,1.098,1.64,2.155,1.549,1.32,3.942,3.088,0.511,-0.477,1.056
0.351,1.597,2.095,0.759,0.381,0.397,3.58,3.425,0.733,-0.655,1.216
0.403,1.52,2.022,1.576,1.059,0.983,3.763,3.27,0.604,-0.635,1.222
0.378,1.416,1.947,1.005,0.678,0.642,3.837,3.025,0.539,-0.413,0.957
0.372,1.165,1.795,1.032,0.688,0.617,3.933,3.045,0.703,-0.493,0.883
0.439,1.232,1.822,2.253,1.369,1.156,3.982,2.993,0.914,-0.775,1.412
0.323,1.153,1.646,0.514,0.204,0.251,3.594,3.357,0.684,-0.465,1.103
0.4,1.038,1.695,1.066,0.626,0.579,3.883,2.976,0.665,-0.483,1.103
0.42,1.541,2.042,1.135,0.841,0.858,3.753,3.316,0.393,-0.381,1.084
0.428,1.599,2.099,1.101,0.638,0.573,3.982,2.98,0.573,-0.436,1.16
0.401,0.851,1.602,1.189,0.722,0.592,3.729,3.393,0.732,-0.555,0.987
0.392,1.372,1.924,1.429,1.04,1.037,3.626,3.5,0.666,-0.575,1.212
0.399,0.595,1.467,1.665,1.087,0.97,3.781,3.312,0.59,-0.438,1.006
0.371,1.136,1.79,0.762,0.473,0.484,3.724,3.304,0.758,-0.733,1.7
0.461,2.031,2.315,2.698,1.702,1.302,4.135,2.71,1.417,-1.488,2.332
0.318,1.428,1.981,0.477,0.283,0.447,3.751,3.16,0.585,-0.34,0.87
0.32,0.685,1.431,1.576,0.85,0.642,3.612,3.292,0.774,-0.638,1.338
0.557,1.354,1.891,4.096,2.324,1.545,3.809,3.113,1.037,-1.106,1.874
0.365,1.739,2.172,1.15,0.632,0.515,3.815,3.167,0.467,-0.34,1.184
0.401,1.909,2.397,0.99,0.64,0.593,3.777,3.045,0.66,-0.467,1.173
