0.379,1.103,1.766,0.996,0.592,0.58,3.835,3.141,0.699,-0.533,1.238
0.411,1.187,1.792,1.719,1.228,1.093,3.85,3.198,0.811,-0.692,1.428
0.402,1.044,1.67,1.161,0.728,0.67,3.752,3.195,0.645,-0.542,1.19
0.421,1.286,1.888,1.506,1.019,0.929,3.797,3.245,0.621,-0.548,1.348
0.416,1.219,1.838,1.845,1.315,1.139,3.784,3.135,0.722,-0.536,1.177
0.42,1.253,1.83,1.263,0.857,0.799,3.792,3.217,0.638,-0.553,1.195
0.405,1.379,1.944,1.121,0.709,0.638,3.797,3.207,0.741,-0.651,1.395
0.413,1.356,1.907,1.055,0.681,0.671,3.746,3.212,0.653,-0.553,1.245
0.391,1.158,1.751,1.429,0.93,0.831,3.773,3.206,0.682,-0.581,1.223
0.429,1.18,1.771,1.785,1.213,1.067,3.844,3.129,0.732,-0.729,1.496
0.434,1.337,1.909,1.357,0.851,0.735,3.821,3.228,0.971,-1.053,1.998
0.415,1.204,1.817,1.564,0.988,0.851,3.713,3.228,0.548,-0.422,1.197
0.425,1.221,1.834,1.387,0.854,0.753,3.807,3.196,0.757,-0.669,1.439
0.407,1.357,1.912,0.936,0.642,0.663,3.793,3.26,0.591,-0.53,1.218
0.425,1.063,1.708,1.753,1.122,0.948,3.804,3.186,0.703,-0.621,1.217
0.411,1.05,1.675,1.463,0.901,0.789,3.813,3.11,0.63,-0.515,1.171
0.437,1.418,1.976,1.432,0.966,0.874,3.901,3.091,0.852,-0.791,1.525
0.425,1.001,1.66,1.892,1.228,1.029,3.819,3.165,0.709,-0.636,1.285
0.435,0.932,1.615,2.38,1.603,1.302,3.748,3.206,0.714,-0.615,1.29
0.383,0.974,1.644,1.289,0.806,0.742,3.802,3.17,0.664,-0.591,1.381
0.38,0.986,1.616,1.134,0.735,0.67,3.741,3.272,0.658,-0.519,1.26
0.434,1.202,1.773,1.828,1.181,0.988,3.847,3.123,0.739,-0.644,1.354
0.399,1.26,1.853,1.142,0.741,0.715,3.773,3.244,0.64,-0.575,1.24
0.401,1.073,1.69,1.097,0.689,0.653,3.706,3.277,0.722,-0.624,1.365
0.39,1.28,1.884,1.043,0.642,0.637,3.745,3.219,0.59,-0.483,1.095
0.406,1.318,1.897,1.16,0.71,0.675,3.757,3.244,0.866,-0.79,1.548
0.402,1.364,1.919,1.459,0.95,0.843,3.815,3.178,0.681,-0.607,1.35
0.429,1.008,1.641,2.199,1.444,1.173,3.742,3.249,0.659,-0.585,1.249
0.407,1.222,1.794,1.113,0.722,0.691,3.838,3.171,0.66,-0.51,1.129
0.423,0.92,1.596,1.859,1.177,0.974,3.851,3.112,0.652,-0.561,1.219
0.4,1.085,1.714,1.252,0.813,0.742,3.767,3.235,0.719,-0.552,1.286
0.404,1.045,1.679,1.304,0.83,0.762,3.768,3.231,0.714,-0.614,1.376
0.42,1.194,1.8,1.419,0.961,0.86,3.826,3.191,0.733,-0.645,1.356
0.402,0.784,1.513,1.583,0.96,0.809,3.835,3.157,0.798,-0.676,1.398
0.407,1.068,1.741,1.622,1.021,0.881,3.759,3.231,0.728,-0.661,1.374
0.406,0.994,1.675,1.36,0.847,0.776,3.794,3.234,0.783,-0.749,1.522
0.391,1.281,1.823,0.906,0.541,0.512,3.881,3.079,0.707,-0.575,1.254
0.4,1.069,1.711,0.987,0.592,0.588,3.759,3.181,0.729,-0.679,1.426
0.409,1.191,1.789,1.655,1.082,0.912,3.781,3.235,0.659,-0.565,1.261
0.417,1.36,1.93,1.618,1.061,0.938,3.871,3.137,0.819,-0.682,1.381
0.431,1.312,1.856,1.543,0.999,0.882,3.773,3.301,0.73,-0.627,1.442
0.389,1.245,1.839,0.975,0.637,0.596,3.784,3.218,0.636,-0.501,1.111
0.445,1.116,1.727,2.373,1.691,1.455,3.816,3.233,0.71,-0.664,1.453
0.424,1.274,1.839,1.371,0.873,0.755,3.82,3.165,0.719,-0.636,1.346
0.402,1.349,1.885,1.364,0.884,0.759,3.821,3.192,0.65,-0.521,1.27
0.415,1.247,1.821,1.108,0.697,0.634,3.794,3.165,0.713,-0.635,1.348
0.416,1.234,1.824,1.511,0.981,0.824,3.775,3.257,0.651,-0.557,1.291
0.399,1.045,1.692,1.29,0.815,0.731,3.818,3.207,0.64,-0.449,1.166
0.426,1.338,1.904,1.369,0.913,0.838,3.824,3.196,0.669,-0.569,1.248
0.42,1.222,1.799,1.878,1.275,1.103,3.728,3.27,0.686,-0.625,1.397
0.418,1.284,1.838,1.438,0.928,0.813,3.836,3.164,0.773,-0.672,1.338
0.401,1.132,1.776,1.148,0.74,0.672,3.798,3.214,0.762,-0.733,1.543
0.407,1.243,1.839,1.32,0.886,0.828,3.795,3.194,0.828,-0.726,1.434
0.428,1.258,1.852,1.65,1.032,0.894,3.817,3.157,0.684,-0.586,1.203
0.406,1.198,1.778,0.935,0.568,0.546,3.82,3.22,0.675,-0.607,1.234
0.413,1.079,1.742,1.614,0.968,0.818,3.809,3.202,0.665,-0.642,1.418
0.437,1.553,2.076,1.342,0.884,0.794,3.798,3.227,0.687,-0.663,1.414
0.404,1.217,1.814,1.352,0.831,0.773,3.699,3.27,0.625,-0.523,1.152
0.385,1.101,1.718,1.113,0.74,0.687,3.828,3.212,0.724,-0.552,1.18
0.409,1.339,1.889,0.98,0.642,0.652,3.826,3.163,0.838,-0.766,1.51
0.393,1.123,1.751,1.181,0.797,0.773,3.81,3.107,0.614,-0.533,1.23
0.416,1.214,1.797,1.35,0.858,0.751,3.851,3.144,0.711,-0.646,1.38
0.424,0.969,1.638,2.281,1.477,1.194,3.773,3.279,0.736,-0.695,1.545
0.414,1.337,1.879,1.235,0.746,0.661,3.904,3.097,0.916,-0.823,1.582
0.393,1.111,1.756,0.998,0.632,0.617,3.726,3.301,0.703,-0.63,1.338
0.414,1.065,1.707,1.439,0.915,0.788,3.77,3.28,0.794,-0.68,1.401
0.426,1.365,1.926,1.612,1.05,0.904,3.775,3.251,0.58,-0.515,1.156
0.429,1.123,1.73,1.842,1.151,0.913,3.8,3.174,0.716,-0.69,1.443
0.416,1.404,1.967,1.621,1.048,0.92,3.948,3.021,0.727,-0.624,1.289
0.405,1.241,1.816,1.724,1.151,1.01,3.836,3.144,0.737,-0.629,1.376
0.406,1.192,1.765,1.061,0.673,0.611,3.804,3.236,0.699,-0.547,1.126
0.403,1.003,1.649,1.813,1.143,0.947,3.82,3.215,0.775,-0.646,1.359
0.391,1.231,1.83,1.29,0.841,0.755,3.731,3.281,0.656,-0.527,1.186
0.395,1.162,1.799,0.981,0.612,0.586,3.853,3.144,0.746,-0.667,1.348
0.417,1.425,1.957,1.377,0.902,0.83,3.716,3.271,0.552,-0.425,1.033
0.427,1.375,1.906,1.396,0.889,0.781,3.835,3.161,0.694,-0.602,1.336
0.411,1.353,1.922,1.198,0.737,0.666,3.689,3.405,0.878,-0.869,1.688
0.422,1.206,1.803,1.572,1.024,0.888,3.818,3.136,0.617,-0.523,1.204
0.425,1.092,1.732,1.671,1.034,0.883,3.831,3.157,0.579,-0.505,1.149
0.401,1.295,1.863,1.162,0.718,0.666,3.869,3.114,0.727,-0.592,1.202
0.422,1.264,1.837,1.641,1.114,0.991,3.759,3.214,0.587,-0.519,1.224
0.405,0.983,1.638,1.041,0.645,0.622,3.805,3.165,0.665,-0.551,1.198
0.391,1.194,1.801,0.864,0.536,0.554,3.739,3.249,0.766,-0.711,1.435
