0.453,1.641,2.205,1.899,1.367,1.257,3.975,2.954,0.531,-0.486,1.165
0.443,0.398,1.15,3.641,2.671,2.216,3.841,3.055,0.582,-0.486,1.043
0.327,1.063,1.679,0.744,0.516,0.57,3.741,3.218,0.805,-0.642,1.343
0.407,1.091,1.733,1.458,0.922,0.792,3.82,3.196,0.71,-0.641,1.276
0.402,0.96,1.591,1.37,0.872,0.819,3.799,3.246,0.641,-0.53,1.286
0.383,1.182,1.78,1.163,0.871,0.844,3.785,3.258,0.601,-0.384,1.011
0.401,1.182,1.729,1.452,0.869,0.681,3.762,3.217,0.642,-0.44,1.124
0.387,0.948,1.692,2.185,1.444,1.213,3.919,3.005,0.944,-0.774,1.416
0.442,1.548,2.045,2.758,1.666,1.235,3.664,3.247,1.635,-1.637,2.238
0.374,1.194,1.787,0.827,0.461,0.414,3.882,3.076,0.977,-1.068,1.927
0.423,1.204,1.789,1.557,1.13,1.008,3.608,3.538,0.937,-1.093,2.148
0.415,1.446,2.031,1.301,0.817,0.743,3.799,3.28,0.898,-0.72,1.417
0.376,0.97,1.663,1.298,0.827,0.706,3.795,3.115,0.571,-0.357,0.925
0.368,1.368,1.955,1.388,0.888,0.882,3.777,3.269,0.82,-0.702,1.399
0.372,1.222,1.848,1.115,0.861,0.883,3.857,3.088,0.88,-0.776,1.652
0.41,1.055,1.646,2.388,1.627,1.37,3.825,3.168,0.889,-0.78,1.446
0.414,0.739,1.536,1.965,1.14,0.914,3.799,3.244,0.597,-0.511,1.002
0.397,1.109,1.692,1.237,0.781,0.656,3.824,3.186,0.585,-0.479,1.159
0.366,0.892,1.623,1.38,0.771,0.69,3.811,3.195,0.932,-0.978,1.899
0.412,1.32,1.868,1.299,0.823,0.714,3.765,3.326,0.747,-0.627,1.324
0.355,0.92,1.616,0.777,0.456,0.474,3.603,3.318,0.931,-0.883,1.576
0.406,1.417,1.974,1.06,0.637,0.628,3.709,3.237,0.966,-0.942,1.862
0.383,1.45,2.032,1.364,0.903,0.85,3.81,3.137,0.723,-0.576,1.147
0.385,1.468,1.908,0.723,0.419,0.457,3.753,3.277,0.759,-0.622,1.254
0.364,1.849,2.299,0.584,0.414,0.475,3.974,2.921,0.605,-0.437,0.95
0.366,0.993,1.564,1.468,1.087,0.988,3.937,3.11,1.51,-1.457,2.376
0.382,1.439,1.935,1.251,0.792,0.724,3.757,3.255,0.665,-0.569,1.259
0.405,0.951,1.625,1.106,0.693,0.631,3.907,3.088,0.877,-0.708,1.362
0.387,1.504,2.03,1.256,0.779,0.69,3.749,3.238,0.548,-0.369,0.96
0.427,1.614,2.04,1.604,0.962,0.762,3.859,3.048,0.642,-0.517,0.995
0.351,1.02,1.551,1.207,0.704,0.678,3.941,3.011,0.882,-0.692,1.285
0.407,1.745,2.164,1.48,1.071,1.081,3.875,3.115,0.747,-0.811,1.68
0.383,0.923,1.6,1.522,0.96,0.789,3.703,3.312,0.751,-0.706,1.45
0.388,1.307,1.877,1.271,0.764,0.716,3.836,3.102,0.767,-0.507,1.071
0.377,1.46,1.995,0.69,0.43,0.439,3.779,3.299,0.803,-0.682,1.424
0.413,0.255,1.204,2.745,1.697,1.28,3.744,3.288,0.805,-0.721,1.412
0.494,1.499,2.016,2.748,1.878,1.557,3.782,3.101,0.611,-0.534,1.116
0.313,1.588,2.165,0.677,0.332,0.368,3.745,3.229,0.794,-0.461,1.114
0.39,0.986,1.647,1.042,0.721,0.637,3.83,3.254,0.859,-0.817,1.607
0.333,1.336,1.937,0.862,0.534,0.493,3.769,3.178,0.848,-0.852,1.673
0.35,1.073,1.672,0.937,0.584,0.574,3.944,3.072,0.771,-0.692,1.513
0.344,1.288,1.813,0.962,0.669,0.621,3.815,3.125,0.795,-0.751,1.499
0.41,1.492,2.038,1.088,0.772,0.727,3.887,3.058,0.641,-0.659,1.38
0.38,1.246,1.815,1.344,0.944,0.916,3.778,3.183,0.689,-0.612,1.303
0.358,1.475,1.974,1.083,0.804,0.818,4.007,2.931,0.928,-0.844,1.455
0.367,0.922,1.616,1.22,0.835,0.851,3.969,2.972,0.628,-0.43,0.879
0.414,1.164,1.773,1.414,0.861,0.746,3.667,3.198,0.724,-0.607,1.19
0.394,1.231,1.857,1.378,0.842,0.717,3.813,3.162,0.788,-0.737,1.371
0.413,1.224,1.864,1.215,0.822,0.776,3.55,3.412,0.581,-0.454,1.069
0.417,1.224,1.788,1.267,0.931,0.923,3.795,3.205,0.786,-0.656,1.558
0.392,1.108,1.73,1.432,0.969,0.922,3.889,3.083,0.634,-0.537,1.174
0.378,1.162,1.844,1.494,1.014,0.878,3.681,3.307,0.647,-0.525,1.19
0.411,0.987,1.65,1.822,1.174,0.985,3.984,2.978,0.926,-0.662,1.206
0.399,1.158,1.735,1.436,0.878,0.741,3.804,3.168,0.628,-0.586,1.332
