0.023,0.122,0.076,0.413,0.257,0.168,0.044,0.06,0.086,0.12,0.181
0.022,0.09,0.062,0.294,0.192,0.135,0.042,0.053,0.069,0.082,0.118
0.022,0.099,0.067,0.336,0.218,0.152,0.04,0.049,0.059,0.077,0.118
0.02,0.109,0.073,0.343,0.227,0.158,0.036,0.054,0.057,0.08,0.132
0.023,0.09,0.063,0.306,0.207,0.147,0.04,0.053,0.068,0.088,0.144
0.024,0.137,0.089,0.515,0.331,0.222,0.037,0.052,0.06,0.083,0.131
0.021,0.095,0.066,0.306,0.207,0.149,0.04,0.051,0.063,0.083,0.132
0.024,0.09,0.064,0.3,0.2,0.14,0.047,0.057,0.076,0.096,0.139
0.019,0.086,0.067,0.257,0.193,0.152,0.037,0.044,0.051,0.056,0.085
0.022,0.099,0.07,0.338,0.232,0.169,0.039,0.053,0.062,0.083,0.129
0.019,0.131,0.081,0.373,0.234,0.156,0.042,0.049,0.067,0.079,0.119
0.02,0.098,0.067,0.331,0.225,0.159,0.041,0.051,0.067,0.087,0.134
0.022,0.099,0.069,0.33,0.226,0.164,0.044,0.054,0.072,0.094,0.141
0.017,0.055,0.042,0.106,0.075,0.062,0.042,0.047,0.068,0.074,0.105
0.028,0.205,0.127,0.902,0.561,0.359,0.043,0.054,0.079,0.101,0.141
0.02,0.098,0.07,0.302,0.209,0.154,0.038,0.047,0.053,0.066,0.094
0.024,0.144,0.106,0.498,0.357,0.266,0.062,0.078,0.129,0.168,0.231
0.021,0.088,0.063,0.278,0.186,0.133,0.041,0.055,0.063,0.082,0.134
0.023,0.165,0.103,0.587,0.369,0.241,0.036,0.046,0.056,0.071,0.102
0.022,0.092,0.066,0.323,0.221,0.162,0.042,0.054,0.066,0.082,0.125
0.022,0.126,0.082,0.418,0.27,0.183,0.043,0.05,0.075,0.088,0.131
0.024,0.109,0.08,0.396,0.287,0.221,0.047,0.052,0.069,0.088,0.121
0.018,0.075,0.055,0.206,0.141,0.104,0.049,0.057,0.082,0.102,0.147
0.022,0.097,0.067,0.327,0.219,0.155,0.04,0.051,0.061,0.08,0.124
0.022,0.117,0.082,0.402,0.278,0.202,0.038,0.05,0.063,0.08,0.116
0.025,0.098,0.071,0.342,0.23,0.167,0.042,0.055,0.072,0.09,0.136
0.021,0.094,0.069,0.3,0.214,0.162,0.042,0.053,0.07,0.091,0.138
0.023,0.11,0.076,0.391,0.269,0.193,0.041,0.054,0.061,0.079,0.122
0.021,0.089,0.063,0.302,0.207,0.149,0.043,0.054,0.066,0.085,0.131
0.023,0.096,0.067,0.334,0.222,0.156,0.04,0.052,0.064,0.084,0.122
0.019,0.102,0.065,0.289,0.181,0.124,0.041,0.054,0.073,0.091,0.14
0.018,0.088,0.059,0.24,0.155,0.108,0.038,0.046,0.06,0.074,0.107
0.021,0.094,0.068,0.285,0.203,0.155,0.044,0.052,0.07,0.089,0.127
0.023,0.093,0.06,0.333,0.205,0.135,0.041,0.047,0.06,0.07,0.1
0.021,0.11,0.071,0.344,0.221,0.15,0.047,0.054,0.087,0.1,0.135
0.023,0.211,0.144,0.637,0.442,0.319,0.046,0.052,0.074,0.087,0.118
0.019,0.101,0.066,0.282,0.186,0.132,0.045,0.051,0.078,0.089,0.123
0.018,0.1,0.066,0.258,0.17,0.122,0.04,0.05,0.063,0.077,0.118
0.016,0.072,0.049,0.171,0.112,0.082,0.032,0.042,0.044,0.05,0.081
0.021,0.1,0.07,0.316,0.22,0.16,0.04,0.056,0.068,0.09,0.14
0.019,0.122,0.086,0.349,0.247,0.183,0.041,0.044,0.061,0.063,0.089
0.017,0.098,0.067,0.258,0.172,0.123,0.05,0.054,0.085,0.097,0.132
0.022,0.109,0.076,0.396,0.263,0.183,0.041,0.05,0.073,0.088,0.131
0.018,0.084,0.058,0.237,0.158,0.112,0.042,0.054,0.066,0.093,0.145
0.024,0.099,0.07,0.352,0.237,0.168,0.041,0.052,0.072,0.089,0.121
0.018,0.079,0.056,0.213,0.148,0.109,0.038,0.044,0.057,0.062,0.096
0.02,0.092,0.061,0.279,0.184,0.129,0.04,0.052,0.066,0.089,0.137
0.021,0.13,0.094,0.401,0.287,0.216,0.04,0.051,0.062,0.076,0.11
0.023,0.088,0.064,0.275,0.185,0.134,0.042,0.052,0.072,0.092,0.131
0.02,0.106,0.075,0.341,0.233,0.167,0.041,0.051,0.069,0.089,0.134
0.025,0.146,0.092,0.536,0.338,0.226,0.051,0.053,0.097,0.108,0.148
0.026,0.116,0.078,0.449,0.293,0.2,0.052,0.055,0.092,0.101,0.133
0.024,0.219,0.166,0.756,0.573,0.446,0.045,0.064,0.067,0.09,0.131
0.024,0.094,0.066,0.318,0.209,0.148,0.046,0.052,0.076,0.091,0.124
0.023,0.139,0.086,0.472,0.293,0.191,0.037,0.043,0.053,0.065,0.09
0.02,0.105,0.07,0.319,0.214,0.153,0.042,0.049,0.064,0.078,0.111
0.02,0.125,0.086,0.375,0.259,0.185,0.042,0.049,0.069,0.084,0.119
0.019,0.077,0.058,0.221,0.157,0.12,0.041,0.046,0.066,0.075,0.101
0.02,0.1,0.063,0.314,0.199,0.134,0.043,0.048,0.065,0.075,0.104
0.022,0.105,0.073,0.359,0.241,0.171,0.043,0.052,0.061,0.08,0.127
0.024,0.096,0.07,0.331,0.226,0.164,0.04,0.059,0.062,0.09,0.145
0.019,0.106,0.067,0.309,0.197,0.132,0.039,0.051,0.066,0.082,0.127
0.024,0.101,0.072,0.369,0.251,0.181,0.043,0.051,0.069,0.086,0.118
0.019,0.138,0.088,0.365,0.239,0.165,0.037,0.048,0.058,0.073,0.11
0.019,0.113,0.076,0.322,0.218,0.154,0.039,0.048,0.058,0.072,0.113
0.022,0.097,0.068,0.32,0.22,0.159,0.042,0.053,0.068,0.082,0.117
0.018,0.066,0.049,0.171,0.115,0.085,0.053,0.061,0.089,0.11,0.156
0.021,0.082,0.061,0.237,0.164,0.122,0.043,0.056,0.072,0.093,0.147
0.02,0.1,0.07,0.319,0.223,0.165,0.042,0.05,0.069,0.085,0.121
0.022,0.1,0.068,0.326,0.217,0.152,0.041,0.05,0.068,0.084,0.119
0.022,0.093,0.067,0.311,0.216,0.157,0.039,0.052,0.062,0.081,0.121
