0.015,0.068,0.046,0.168,0.109,0.077,0.036,0.042,0.055,0.06,0.091
0.019,0.102,0.076,0.348,0.257,0.196,0.044,0.055,0.07,0.09,0.134
0.015,0.078,0.052,0.202,0.135,0.096,0.033,0.042,0.047,0.058,0.089
0.019,0.084,0.061,0.282,0.199,0.147,0.034,0.049,0.049,0.068,0.113
0.019,0.11,0.081,0.351,0.255,0.194,0.039,0.045,0.058,0.064,0.091
0.017,0.072,0.054,0.205,0.146,0.111,0.034,0.044,0.05,0.062,0.096
0.017,0.064,0.045,0.179,0.12,0.086,0.038,0.05,0.059,0.077,0.124
0.017,0.06,0.045,0.161,0.112,0.085,0.035,0.044,0.05,0.063,0.098
0.018,0.09,0.063,0.297,0.204,0.146,0.035,0.044,0.05,0.065,0.096
0.018,0.1,0.071,0.345,0.243,0.178,0.04,0.054,0.065,0.092,0.142
0.017,0.072,0.049,0.222,0.145,0.101,0.052,0.072,0.116,0.169,0.261
0.02,0.091,0.061,0.326,0.215,0.148,0.03,0.044,0.036,0.051,0.092
0.018,0.081,0.054,0.252,0.162,0.11,0.041,0.052,0.065,0.084,0.128
0.015,0.053,0.042,0.131,0.096,0.076,0.032,0.044,0.043,0.055,0.091
0.018,0.109,0.073,0.367,0.242,0.167,0.038,0.046,0.058,0.073,0.104
0.018,0.096,0.062,0.299,0.192,0.13,0.035,0.042,0.046,0.056,0.088
0.019,0.073,0.055,0.234,0.165,0.123,0.05,0.061,0.091,0.112,0.156
0.018,0.127,0.086,0.38,0.254,0.176,0.037,0.047,0.062,0.078,0.115
0.02,0.165,0.114,0.564,0.387,0.273,0.037,0.048,0.06,0.077,0.11
0.015,0.094,0.062,0.251,0.164,0.115,0.034,0.046,0.051,0.068,0.111
0.015,0.083,0.058,0.201,0.136,0.098,0.033,0.044,0.045,0.059,0.095
0.02,0.102,0.069,0.375,0.249,0.172,0.04,0.05,0.061,0.083,0.126
0.016,0.066,0.048,0.19,0.13,0.097,0.033,0.045,0.048,0.059,0.093
0.015,0.072,0.05,0.189,0.127,0.091,0.035,0.048,0.058,0.075,0.118
0.016,0.062,0.045,0.168,0.111,0.081,0.03,0.039,0.041,0.049,0.079
0.017,0.067,0.047,0.19,0.126,0.09,0.043,0.054,0.077,0.101,0.147
0.019,0.08,0.057,0.264,0.179,0.129,0.037,0.048,0.053,0.073,0.115
0.02,0.146,0.099,0.492,0.328,0.228,0.035,0.047,0.052,0.069,0.103
0.016,0.067,0.048,0.186,0.13,0.097,0.037,0.041,0.046,0.055,0.081
0.018,0.138,0.09,0.418,0.272,0.184,0.036,0.045,0.053,0.067,0.096
0.017,0.081,0.056,0.233,0.158,0.114,0.037,0.046,0.054,0.067,0.103
0.017,0.092,0.062,0.257,0.173,0.124,0.037,0.049,0.054,0.071,0.111
0.017,0.08,0.058,0.249,0.176,0.131,0.039,0.05,0.062,0.078,0.118
0.017,0.149,0.094,0.372,0.237,0.157,0.042,0.05,0.067,0.083,0.12
0.018,0.106,0.071,0.354,0.234,0.161,0.038,0.049,0.054,0.079,0.119
0.016,0.095,0.063,0.269,0.176,0.122,0.041,0.055,0.069,0.091,0.138
0.015,0.054,0.037,0.125,0.08,0.057,0.037,0.043,0.054,0.063,0.097
0.014,0.064,0.043,0.147,0.096,0.069,0.037,0.049,0.056,0.074,0.114
0.018,0.098,0.067,0.33,0.22,0.152,0.034,0.046,0.052,0.067,0.102
