0.021,0.1,0.071,0.314,0.217,0.158,0.04,0.049,0.05,0.058,0.095
0.018,0.056,0.046,0.111,0.08,0.065,0.042,0.053,0.058,0.071,0.112
0.022,0.103,0.073,0.309,0.214,0.154,0.06,0.065,0.106,0.121,0.159
0.022,0.284,0.168,0.675,0.411,0.26,0.055,0.057,0.084,0.09,0.114
0.025,0.116,0.078,0.416,0.271,0.188,0.067,0.082,0.137,0.185,0.267
0.021,0.121,0.086,0.359,0.255,0.189,0.048,0.061,0.066,0.082,0.13
0.025,0.096,0.069,0.315,0.214,0.153,0.041,0.055,0.06,0.08,0.125
0.022,0.244,0.163,0.653,0.437,0.302,0.046,0.068,0.078,0.109,0.167
0.023,0.114,0.072,0.377,0.237,0.155,0.043,0.066,0.067,0.097,0.166
0.022,0.081,0.057,0.249,0.166,0.118,0.043,0.053,0.058,0.077,0.126
0.02,0.111,0.075,0.314,0.213,0.15,0.046,0.061,0.074,0.099,0.152
0.021,0.081,0.054,0.233,0.15,0.104,0.045,0.057,0.074,0.094,0.135
0.021,0.101,0.063,0.322,0.193,0.124,0.056,0.059,0.084,0.105,0.144
0.018,0.067,0.048,0.156,0.107,0.078,0.039,0.051,0.052,0.065,0.106
0.02,0.082,0.057,0.237,0.156,0.11,0.047,0.054,0.072,0.084,0.121
0.022,0.086,0.059,0.267,0.173,0.12,0.037,0.049,0.052,0.061,0.1
0.017,0.09,0.062,0.176,0.118,0.086,0.043,0.052,0.067,0.077,0.118
0.022,0.166,0.103,0.5,0.314,0.207,0.038,0.052,0.056,0.07,0.114
0.02,0.084,0.063,0.246,0.173,0.13,0.047,0.059,0.074,0.092,0.135
0.026,0.091,0.066,0.284,0.193,0.142,0.053,0.067,0.091,0.114,0.153
0.021,0.102,0.07,0.32,0.217,0.156,0.048,0.059,0.08,0.094,0.14
0.021,0.121,0.075,0.366,0.225,0.147,0.041,0.05,0.053,0.064,0.099
0.023,0.293,0.196,0.846,0.569,0.393,0.049,0.064,0.077,0.1,0.148
0.018,0.094,0.067,0.223,0.158,0.121,0.043,0.054,0.061,0.076,0.121
0.023,0.111,0.074,0.368,0.238,0.163,0.049,0.054,0.075,0.087,0.119
0.024,0.274,0.183,0.908,0.606,0.414,0.043,0.064,0.061,0.085,0.132
0.02,0.066,0.05,0.149,0.103,0.077,0.037,0.054,0.048,0.069,0.117
0.022,0.129,0.093,0.432,0.308,0.228,0.046,0.069,0.069,0.098,0.161
0.023,0.107,0.073,0.34,0.227,0.157,0.049,0.055,0.07,0.087,0.118
0.019,0.068,0.047,0.172,0.106,0.073,0.042,0.051,0.064,0.076,0.111
0.019,0.075,0.054,0.192,0.132,0.099,0.04,0.055,0.06,0.071,0.119
0.023,0.112,0.073,0.368,0.235,0.157,0.06,0.07,0.104,0.134,0.196
0.023,0.111,0.072,0.339,0.211,0.143,0.042,0.058,0.065,0.084,0.132
0.018,0.095,0.07,0.211,0.152,0.118,0.053,0.061,0.091,0.103,0.144
0.021,0.181,0.116,0.511,0.328,0.218,0.044,0.059,0.075,0.101,0.15
0.022,0.103,0.074,0.293,0.205,0.153,0.04,0.052,0.049,0.06,0.103
0.023,0.138,0.095,0.444,0.304,0.215,0.051,0.067,0.084,0.116,0.173
0.024,0.083,0.061,0.248,0.17,0.124,0.044,0.053,0.058,0.069,0.102
0.018,0.112,0.072,0.274,0.172,0.114,0.038,0.057,0.058,0.079,0.129
0.025,0.122,0.08,0.483,0.308,0.207,0.068,0.08,0.134,0.171,0.231
0.023,0.312,0.225,0.914,0.653,0.478,0.065,0.081,0.113,0.141,0.207
0.018,0.061,0.044,0.139,0.09,0.066,0.053,0.062,0.095,0.111,0.155
0.021,0.081,0.057,0.224,0.149,0.107,0.05,0.056,0.08,0.088,0.119
0.021,0.083,0.064,0.25,0.184,0.144,0.043,0.056,0.06,0.076,0.124
0.023,0.097,0.069,0.322,0.221,0.159,0.05,0.066,0.092,0.123,0.187
0.024,0.158,0.106,0.547,0.36,0.245,0.05,0.065,0.076,0.1,0.15
0.02,0.075,0.055,0.203,0.14,0.105,0.053,0.063,0.077,0.093,0.14
0.02,0.094,0.066,0.263,0.178,0.128,0.047,0.06,0.073,0.097,0.151
0.02,0.076,0.055,0.208,0.142,0.103,0.042,0.051,0.066,0.073,0.107
0.017,0.053,0.042,0.104,0.072,0.06,0.044,0.055,0.066,0.077,0.117
0.023,0.108,0.08,0.358,0.257,0.197,0.052,0.064,0.076,0.095,0.14
0.024,0.09,0.064,0.301,0.197,0.137,0.048,0.054,0.06,0.07,0.109
0.019,0.1,0.061,0.243,0.15,0.1,0.04,0.053,0.057,0.068,0.112
0.021,0.072,0.056,0.19,0.14,0.112,0.058,0.072,0.098,0.128,0.193
0.019,0.124,0.085,0.317,0.22,0.159,0.05,0.059,0.077,0.101,0.147
0.019,0.094,0.061,0.241,0.148,0.1,0.059,0.067,0.104,0.123,0.183
0.017,0.063,0.045,0.137,0.09,0.066,0.038,0.049,0.051,0.059,0.097
0.02,0.103,0.07,0.271,0.178,0.124,0.05,0.057,0.08,0.094,0.137
0.019,0.066,0.05,0.154,0.108,0.085,0.04,0.049,0.057,0.062,0.093
0.023,0.214,0.139,0.66,0.43,0.291,0.051,0.069,0.095,0.131,0.199
0.019,0.077,0.053,0.201,0.131,0.094,0.041,0.049,0.055,0.065,0.094
0.019,0.068,0.05,0.161,0.111,0.083,0.046,0.055,0.073,0.082,0.125
0.019,0.075,0.057,0.213,0.153,0.117,0.036,0.052,0.047,0.061,0.101
0.019,0.082,0.059,0.227,0.16,0.121,0.05,0.059,0.077,0.098,0.141
0.018,0.072,0.052,0.17,0.119,0.089,0.05,0.054,0.081,0.085,0.115
