0.026,0.164,0.102,0.57,0.359,0.234,0.041,0.046,0.063,0.079,0.097
0.021,0.11,0.073,0.325,0.217,0.153,0.044,0.053,0.07,0.089,0.13
0.026,0.12,0.085,0.42,0.288,0.208,0.048,0.066,0.086,0.111,0.171
0.025,0.1,0.067,0.327,0.214,0.151,0.048,0.059,0.077,0.101,0.151
0.022,0.079,0.059,0.212,0.144,0.108,0.052,0.055,0.089,0.097,0.141
0.024,0.1,0.07,0.336,0.223,0.157,0.045,0.057,0.075,0.087,0.133
0.023,0.25,0.161,0.642,0.426,0.291,0.039,0.054,0.058,0.076,0.113
0.025,0.11,0.076,0.365,0.243,0.169,0.045,0.057,0.081,0.092,0.134
0.02,0.082,0.06,0.206,0.143,0.108,0.06,0.057,0.105,0.106,0.136
0.025,0.101,0.07,0.342,0.231,0.162,0.044,0.057,0.074,0.095,0.146
0.028,0.101,0.07,0.344,0.227,0.16,0.042,0.054,0.072,0.086,0.13
0.022,0.093,0.064,0.264,0.178,0.128,0.043,0.057,0.076,0.096,0.148
0.03,0.277,0.178,1.042,0.668,0.439,0.058,0.07,0.12,0.165,0.224
0.027,0.112,0.079,0.375,0.253,0.181,0.043,0.055,0.078,0.095,0.141
0.024,0.111,0.078,0.381,0.26,0.187,0.045,0.055,0.065,0.087,0.132
0.02,0.072,0.052,0.176,0.114,0.081,0.042,0.051,0.074,0.084,0.124
0.025,0.098,0.069,0.338,0.227,0.162,0.045,0.058,0.073,0.093,0.136
0.031,0.471,0.325,1.714,1.196,0.849,0.044,0.061,0.068,0.079,0.115
0.026,0.107,0.074,0.363,0.241,0.17,0.043,0.057,0.076,0.092,0.136
0.022,0.078,0.061,0.206,0.151,0.12,0.054,0.052,0.099,0.097,0.117
0.026,0.099,0.071,0.361,0.248,0.181,0.049,0.06,0.084,0.116,0.167
0.026,0.099,0.068,0.342,0.225,0.155,0.05,0.062,0.082,0.105,0.152
0.021,0.088,0.07,0.238,0.181,0.146,0.05,0.059,0.095,0.117,0.163
0.02,0.129,0.091,0.336,0.238,0.175,0.051,0.053,0.08,0.089,0.123
