0.023,0.066,0.058,0.09,0.068,0.064,0.055,0.082,0.072,0.094,0.144
0.035,0.46,0.31,1.348,0.915,0.635,0.065,0.095,0.099,0.15,0.255
0.029,0.154,0.091,0.4,0.237,0.151,0.055,0.08,0.083,0.107,0.171
0.032,0.258,0.196,0.739,0.569,0.451,0.059,0.061,0.082,0.077,0.094
0.043,0.201,0.15,0.692,0.493,0.374,0.089,0.09,0.129,0.132,0.147
0.034,0.45,0.314,1.478,0.997,0.69,0.083,0.102,0.146,0.194,0.269
0.029,0.345,0.195,0.836,0.486,0.298,0.078,0.08,0.167,0.181,0.209
0.034,0.141,0.092,0.45,0.282,0.187,0.063,0.08,0.105,0.122,0.193
0.034,0.179,0.113,0.602,0.38,0.251,0.075,0.099,0.138,0.177,0.255
0.033,0.922,0.7,2.986,2.255,1.723,0.098,0.121,0.191,0.246,0.334
0.03,0.11,0.079,0.306,0.209,0.156,0.064,0.084,0.095,0.118,0.171
0.038,0.163,0.123,0.575,0.419,0.319,0.058,0.08,0.081,0.112,0.177
0.024,0.094,0.069,0.205,0.141,0.108,0.079,0.085,0.117,0.133,0.18
0.038,0.161,0.109,0.538,0.341,0.236,0.064,0.078,0.094,0.11,0.173
0.035,0.188,0.126,0.641,0.429,0.302,0.056,0.078,0.082,0.117,0.184
0.028,0.12,0.074,0.315,0.187,0.122,0.076,0.076,0.107,0.125,0.174
0.037,0.238,0.174,0.828,0.601,0.455,0.06,0.08,0.077,0.103,0.16
0.05,0.425,0.274,1.811,1.16,0.767,0.074,0.096,0.116,0.17,0.254
0.028,0.134,0.097,0.362,0.257,0.196,0.067,0.076,0.089,0.101,0.149
0.026,0.09,0.075,0.186,0.134,0.113,0.056,0.084,0.086,0.121,0.181
0.026,0.088,0.068,0.179,0.122,0.092,0.071,0.081,0.117,0.132,0.181
0.036,0.202,0.133,0.607,0.368,0.24,0.079,0.105,0.158,0.219,0.32
0.027,0.165,0.117,0.403,0.279,0.202,0.061,0.074,0.092,0.103,0.153
0.035,0.143,0.107,0.537,0.39,0.303,0.064,0.081,0.108,0.115,0.177
0.029,0.148,0.099,0.414,0.269,0.182,0.073,0.093,0.117,0.153,0.232
0.042,0.823,0.552,2.663,1.788,1.223,0.09,0.104,0.175,0.223,0.281
0.032,0.269,0.182,0.879,0.596,0.416,0.096,0.104,0.148,0.182,0.237
0.032,0.208,0.149,0.575,0.384,0.276,0.055,0.073,0.071,0.089,0.139
0.029,0.309,0.186,0.714,0.439,0.286,0.055,0.085,0.086,0.116,0.19
0.043,0.238,0.145,0.988,0.588,0.363,0.059,0.08,0.08,0.113,0.191
0.028,0.107,0.077,0.285,0.196,0.143,0.064,0.081,0.096,0.121,0.196
0.029,1.818,1.107,2.816,1.724,1.066,0.056,0.075,0.076,0.086,0.148
0.027,0.145,0.098,0.397,0.266,0.188,0.055,0.097,0.071,0.121,0.239
0.034,0.61,0.391,1.722,1.082,0.699,0.058,0.085,0.083,0.109,0.175
0.03,0.17,0.123,0.498,0.362,0.273,0.059,0.069,0.093,0.098,0.129
0.029,0.178,0.113,0.5,0.316,0.21,0.079,0.083,0.109,0.122,0.178
0.038,0.574,0.306,5.007,2.672,1.438,0.14,0.166,0.281,0.369,0.513
0.035,0.155,0.107,0.537,0.347,0.244,0.061,0.097,0.109,0.159,0.264
0.028,0.135,0.1,0.371,0.261,0.195,0.05,0.066,0.07,0.072,0.121
0.042,0.304,0.224,1.103,0.805,0.61,0.065,0.066,0.112,0.096,0.097
0.037,0.221,0.161,0.758,0.537,0.396,0.083,0.106,0.169,0.206,0.273
0.024,0.095,0.065,0.208,0.132,0.096,0.058,0.071,0.079,0.106,0.157
0.036,0.148,0.095,0.479,0.296,0.193,0.072,0.086,0.127,0.159,0.236
0.026,0.157,0.103,0.348,0.229,0.165,0.054,0.081,0.073,0.099,0.174
0.038,0.147,0.104,0.397,0.265,0.189,0.092,0.118,0.191,0.271,0.395
0.023,0.09,0.068,0.18,0.124,0.098,0.057,0.076,0.081,0.1,0.15
0.032,0.214,0.141,0.639,0.421,0.292,0.058,0.067,0.07,0.08,0.127
0.04,0.147,0.103,0.384,0.249,0.178,0.077,0.091,0.128,0.169,0.239
0.025,0.142,0.087,0.317,0.185,0.124,0.061,0.067,0.108,0.103,0.139
0.034,0.155,0.103,0.519,0.335,0.229,0.061,0.081,0.087,0.122,0.201
0.033,1.407,0.95,4.082,2.758,1.883,0.07,0.088,0.101,0.132,0.19
0.038,0.147,0.106,0.468,0.307,0.214,0.057,0.073,0.073,0.093,0.153
0.033,0.226,0.154,0.694,0.445,0.3,0.082,0.091,0.113,0.138,0.181
0.035,0.279,0.183,0.962,0.617,0.416,0.054,0.075,0.075,0.09,0.135
0.025,0.089,0.065,0.192,0.131,0.102,0.086,0.11,0.146,0.223,0.356
0.031,0.173,0.134,0.525,0.397,0.313,0.09,0.115,0.156,0.212,0.304
0.036,0.13,0.096,0.364,0.237,0.17,0.071,0.076,0.109,0.125,0.162
0.027,0.084,0.068,0.163,0.113,0.087,0.072,0.091,0.123,0.148,0.213
0.031,0.117,0.084,0.325,0.212,0.151,0.059,0.067,0.094,0.093,0.142
0.039,0.506,0.349,1.6,1.114,0.797,0.06,0.087,0.08,0.113,0.177
0.04,0.204,0.144,0.686,0.46,0.322,0.073,0.107,0.123,0.171,0.251
0.034,0.158,0.115,0.529,0.374,0.275,0.056,0.083,0.069,0.102,0.172
0.023,0.134,0.088,0.258,0.163,0.113,0.061,0.08,0.1,0.115,0.168
0.033,0.174,0.126,0.586,0.418,0.309,0.077,0.084,0.108,0.122,0.177
0.032,0.114,0.091,0.235,0.176,0.144,0.076,0.088,0.124,0.155,0.218
0.033,0.148,0.101,0.452,0.303,0.217,0.065,0.092,0.097,0.131,0.197
0.036,0.156,0.104,0.534,0.354,0.249,0.073,0.081,0.115,0.131,0.194
0.036,0.255,0.16,0.826,0.513,0.331,0.12,0.13,0.332,0.38,0.478
0.025,0.098,0.074,0.202,0.138,0.108,0.069,0.069,0.093,0.095,0.132
0.03,0.098,0.074,0.184,0.128,0.101,0.058,0.065,0.066,0.085,0.13
0.035,0.164,0.12,0.532,0.372,0.276,0.072,0.088,0.116,0.158,0.225
0.029,0.106,0.076,0.26,0.17,0.125,0.069,0.077,0.119,0.118,0.161
0.03,0.203,0.129,0.633,0.393,0.259,0.068,0.082,0.097,0.127,0.19
0.039,0.193,0.139,0.681,0.49,0.369,0.062,0.078,0.101,0.12,0.186
0.03,0.203,0.13,0.571,0.363,0.242,0.057,0.086,0.077,0.113,0.188
0.027,0.39,0.276,0.842,0.594,0.43,0.05,0.073,0.075,0.096,0.154
0.037,0.183,0.127,0.707,0.489,0.354,0.053,0.067,0.07,0.089,0.141
0.033,0.137,0.097,0.442,0.3,0.217,0.08,0.095,0.121,0.154,0.228
0.034,0.221,0.163,0.734,0.526,0.392,0.079,0.085,0.117,0.137,0.178
0.039,0.24,0.165,0.836,0.558,0.385,0.06,0.079,0.095,0.129,0.179
0.038,0.152,0.101,0.525,0.332,0.224,0.088,0.094,0.173,0.181,0.24
0.029,0.353,0.238,0.809,0.565,0.403,0.058,0.07,0.088,0.106,0.149
0.038,0.188,0.14,0.615,0.436,0.324,0.093,0.131,0.175,0.232,0.342
0.04,0.183,0.126,0.608,0.382,0.265,0.072,0.09,0.109,0.134,0.188
0.023,0.069,0.053,0.111,0.072,0.054,0.067,0.077,0.11,0.122,0.172
0.044,0.201,0.129,0.811,0.49,0.31,0.072,0.091,0.146,0.192,0.269
0.025,0.092,0.064,0.212,0.136,0.098,0.08,0.096,0.127,0.172,0.268
0.022,0.059,0.052,0.088,0.064,0.059,0.057,0.072,0.077,0.082,0.135
0.034,0.317,0.234,0.964,0.729,0.566,0.055,0.079,0.073,0.095,0.161
0.039,0.415,0.298,1.321,0.954,0.704,0.056,0.071,0.082,0.085,0.104
0.039,0.192,0.123,0.733,0.453,0.295,0.084,0.109,0.169,0.233,0.341
0.03,0.131,0.091,0.41,0.272,0.195,0.075,0.084,0.122,0.151,0.207
0.024,0.079,0.057,0.163,0.104,0.079,0.059,0.076,0.078,0.101,0.159
0.023,0.264,0.164,0.401,0.255,0.172,0.076,0.082,0.144,0.154,0.207
0.029,0.115,0.088,0.31,0.231,0.181,0.074,0.081,0.119,0.127,0.184
0.034,0.147,0.095,0.479,0.293,0.192,0.061,0.071,0.085,0.097,0.144
0.038,1.534,1.077,3.697,2.601,1.847,0.09,0.106,0.134,0.175,0.241
0.028,0.126,0.085,0.329,0.213,0.151,0.069,0.09,0.12,0.146,0.222
0.031,0.167,0.13,0.462,0.351,0.285,0.076,0.08,0.12,0.13,0.163
0.037,0.259,0.15,0.925,0.538,0.322,0.08,0.09,0.101,0.145,0.23
0.033,0.158,0.111,0.515,0.351,0.247,0.096,0.117,0.199,0.28,0.408
0.031,0.195,0.132,0.637,0.435,0.306,0.05,0.068,0.065,0.082,0.132
0.024,0.092,0.061,0.199,0.12,0.085,0.058,0.083,0.082,0.105,0.187
0.025,0.091,0.063,0.203,0.123,0.091,0.059,0.083,0.085,0.115,0.183
0.03,0.584,0.321,1.223,0.683,0.396,0.085,0.091,0.126,0.174,0.24
0.034,0.753,0.514,2.354,1.591,1.09,0.061,0.078,0.097,0.107,0.154
0.034,0.185,0.113,0.643,0.391,0.251,0.048,0.066,0.065,0.088,0.129
0.024,0.224,0.146,0.406,0.258,0.174,0.073,0.114,0.155,0.21,0.317
0.037,0.138,0.096,0.349,0.228,0.162,0.072,0.108,0.126,0.19,0.296
0.038,0.222,0.147,0.901,0.59,0.404,0.142,0.18,0.36,0.488,0.676
0.027,0.121,0.081,0.335,0.207,0.14,0.058,0.07,0.074,0.086,0.132
0.031,0.323,0.218,0.865,0.549,0.363,0.054,0.077,0.071,0.092,0.158
0.032,0.123,0.096,0.398,0.297,0.237,0.057,0.08,0.084,0.103,0.16
0.04,0.153,0.112,0.424,0.287,0.21,0.078,0.094,0.135,0.152,0.201
0.034,0.178,0.106,0.556,0.326,0.202,0.069,0.081,0.107,0.115,0.169
0.034,0.135,0.099,0.42,0.289,0.21,0.088,0.102,0.183,0.216,0.291
0.042,0.174,0.135,0.563,0.403,0.323,0.06,0.081,0.082,0.103,0.149
0.037,0.431,0.271,1.477,0.931,0.602,0.071,0.089,0.122,0.152,0.214
0.03,0.173,0.114,0.473,0.32,0.228,0.095,0.092,0.146,0.159,0.205
0.035,7.616,5.072,25.165,16.735,11.15,0.083,0.111,0.135,0.186,0.276
0.04,0.171,0.114,0.539,0.34,0.229,0.074,0.082,0.106,0.118,0.154
0.039,0.226,0.164,0.796,0.56,0.41,0.062,0.074,0.085,0.11,0.162
0.026,0.147,0.094,0.323,0.211,0.148,0.075,0.091,0.15,0.172,0.25
0.026,0.09,0.068,0.211,0.145,0.112,0.051,0.067,0.053,0.074,0.133
0.038,0.685,0.483,2.098,1.485,1.073,0.075,0.113,0.122,0.175,0.273
0.03,0.22,0.138,0.615,0.389,0.257,0.054,0.077,0.08,0.105,0.173
0.026,0.235,0.165,0.487,0.351,0.264,0.06,0.081,0.099,0.122,0.189
0.035,0.205,0.143,0.672,0.448,0.314,0.067,0.103,0.116,0.168,0.256
0.036,0.201,0.154,0.68,0.5,0.389,0.071,0.092,0.127,0.158,0.234
0.028,0.135,0.094,0.358,0.245,0.185,0.052,0.074,0.073,0.091,0.14
0.035,0.151,0.109,0.502,0.358,0.267,0.057,0.077,0.081,0.109,0.168
0.024,0.078,0.066,0.153,0.123,0.112,0.052,0.067,0.073,0.09,0.147
0.024,0.109,0.078,0.204,0.145,0.111,0.056,0.07,0.095,0.092,0.143
0.024,0.085,0.054,0.18,0.1,0.064,0.067,0.076,0.1,0.104,0.145
0.039,0.135,0.099,0.333,0.225,0.164,0.084,0.085,0.112,0.124,0.165
0.029,0.161,0.11,0.461,0.314,0.224,0.053,0.071,0.066,0.087,0.148
0.029,0.119,0.097,0.312,0.239,0.198,0.106,0.113,0.207,0.216,0.284
0.037,0.151,0.11,0.496,0.351,0.263,0.071,0.085,0.105,0.119,0.171
0.036,0.144,0.104,0.446,0.304,0.228,0.061,0.075,0.099,0.113,0.167
0.027,0.163,0.111,0.395,0.262,0.182,0.052,0.061,0.062,0.063,0.096
0.033,0.133,0.092,0.377,0.243,0.169,0.079,0.088,0.107,0.135,0.202
0.041,0.184,0.131,0.565,0.377,0.263,0.078,0.117,0.127,0.178,0.285
0.031,0.255,0.141,0.74,0.423,0.257,0.062,0.084,0.09,0.126,0.212
0.029,0.123,0.084,0.344,0.22,0.152,0.088,0.103,0.156,0.197,0.27
0.033,0.172,0.118,0.563,0.378,0.271,0.067,0.082,0.101,0.113,0.182
0.025,0.096,0.064,0.219,0.133,0.095,0.068,0.107,0.123,0.168,0.261
0.034,0.15,0.107,0.496,0.346,0.252,0.066,0.082,0.108,0.132,0.198
0.033,0.231,0.145,0.672,0.424,0.286,0.095,0.086,0.148,0.133,0.158
0.033,0.249,0.149,0.707,0.421,0.266,0.064,0.089,0.099,0.127,0.206
0.024,0.083,0.06,0.166,0.111,0.081,0.045,0.063,0.055,0.059,0.096
0.033,0.166,0.112,0.501,0.328,0.228,0.079,0.092,0.137,0.175,0.248
0.025,0.245,0.155,0.464,0.296,0.198,0.058,0.084,0.08,0.119,0.204
0.026,0.096,0.067,0.221,0.143,0.111,0.082,0.084,0.112,0.133,0.188
0.024,0.094,0.068,0.204,0.125,0.096,0.055,0.08,0.077,0.105,0.181
0.039,0.186,0.121,0.725,0.458,0.304,0.128,0.154,0.276,0.349,0.458
0.032,0.281,0.189,0.841,0.586,0.423,0.054,0.069,0.076,0.086,0.133
0.043,0.258,0.174,0.915,0.598,0.411,0.066,0.092,0.103,0.134,0.195
0.036,0.147,0.107,0.462,0.311,0.221,0.062,0.082,0.102,0.138,0.197
0.036,0.181,0.121,0.654,0.437,0.303,0.068,0.078,0.106,0.136,0.184
0.035,0.196,0.144,0.646,0.464,0.345,0.084,0.106,0.174,0.219,0.302
0.034,0.148,0.104,0.485,0.331,0.242,0.061,0.085,0.096,0.121,0.191
0.036,0.186,0.126,0.68,0.445,0.305,0.067,0.09,0.11,0.143,0.221
0.038,0.165,0.114,0.591,0.382,0.262,0.078,0.094,0.131,0.146,0.203
0.034,0.128,0.095,0.374,0.26,0.194,0.075,0.089,0.111,0.138,0.208
0.041,0.248,0.164,0.946,0.611,0.41,0.076,0.083,0.118,0.141,0.176
0.04,0.373,0.254,1.226,0.836,0.59,0.067,0.085,0.116,0.151,0.232
0.049,0.178,0.128,0.707,0.489,0.361,0.063,0.093,0.102,0.138,0.224
0.037,0.166,0.109,0.588,0.368,0.243,0.1,0.131,0.223,0.305,0.452
0.041,0.163,0.122,0.506,0.364,0.279,0.08,0.097,0.156,0.184,0.228
0.031,0.15,0.101,0.472,0.315,0.221,0.071,0.084,0.097,0.136,0.197
0.036,0.167,0.117,0.595,0.409,0.293,0.057,0.104,0.083,0.134,0.234
0.025,0.248,0.155,0.463,0.295,0.199,0.061,0.096,0.11,0.147,0.269
0.033,0.389,0.24,1.08,0.652,0.414,0.064,0.088,0.104,0.139,0.204
0.037,0.148,0.097,0.488,0.301,0.198,0.056,0.065,0.065,0.076,0.123
0.04,0.223,0.169,0.897,0.655,0.497,0.073,0.116,0.12,0.169,0.285
0.038,0.2,0.143,0.717,0.497,0.362,0.066,0.083,0.106,0.12,0.16
0.025,0.084,0.071,0.157,0.114,0.096,0.076,0.093,0.157,0.178,0.225
0.04,0.218,0.166,0.945,0.696,0.529,0.064,0.082,0.1,0.13,0.179
0.027,0.118,0.086,0.298,0.211,0.161,0.077,0.1,0.155,0.179,0.246
0.032,0.127,0.088,0.357,0.231,0.162,0.137,0.134,0.302,0.348,0.424
0.029,0.119,0.081,0.354,0.227,0.155,0.063,0.076,0.073,0.102,0.154
0.035,0.13,0.097,0.385,0.269,0.2,0.066,0.09,0.113,0.144,0.215
0.037,0.268,0.191,0.891,0.636,0.469,0.058,0.084,0.093,0.119,0.21
0.032,0.11,0.09,0.263,0.195,0.156,0.083,0.083,0.142,0.129,0.165
0.026,0.087,0.058,0.182,0.105,0.069,0.066,0.13,0.097,0.15,0.295
0.025,0.107,0.086,0.239,0.183,0.154,0.063,0.064,0.072,0.08,0.11
0.038,0.18,0.132,0.589,0.409,0.304,0.068,0.085,0.097,0.124,0.183
0.03,0.124,0.081,0.343,0.217,0.152,0.057,0.079,0.09,0.112,0.181
0.036,0.548,0.349,1.722,1.104,0.719,0.087,0.101,0.154,0.196,0.276
0.03,0.18,0.126,0.483,0.331,0.242,0.062,0.083,0.096,0.127,0.206
0.036,0.155,0.114,0.521,0.358,0.262,0.07,0.092,0.123,0.144,0.213
0.035,1.099,0.76,3.346,2.33,1.645,0.067,0.091,0.121,0.149,0.228
0.034,0.133,0.105,0.429,0.32,0.251,0.072,0.092,0.111,0.143,0.215
0.028,0.111,0.08,0.223,0.138,0.096,0.069,0.068,0.098,0.096,0.131
0.033,0.141,0.1,0.432,0.29,0.205,0.055,0.07,0.073,0.098,0.162
0.036,1.49,0.957,3.674,2.369,1.539,0.106,0.149,0.242,0.354,0.555
0.023,0.074,0.056,0.142,0.099,0.08,0.063,0.086,0.108,0.134,0.202
0.032,0.274,0.173,0.815,0.511,0.333,0.082,0.094,0.141,0.177,0.261
0.039,0.245,0.147,0.846,0.48,0.288,0.074,0.085,0.118,0.138,0.179
0.043,0.216,0.148,0.837,0.546,0.374,0.061,0.082,0.085,0.109,0.153
0.036,0.874,0.591,1.977,1.36,0.946,0.06,0.099,0.097,0.133,0.221
0.032,0.16,0.103,0.554,0.338,0.221,0.063,0.078,0.095,0.121,0.165
0.032,0.165,0.111,0.509,0.342,0.243,0.076,0.088,0.118,0.153,0.224
0.031,0.182,0.135,0.589,0.431,0.332,0.071,0.102,0.136,0.191,0.306
0.029,0.263,0.171,0.629,0.414,0.286,0.062,0.07,0.084,0.099,0.152
0.032,0.341,0.231,0.828,0.573,0.408,0.08,0.095,0.145,0.184,0.259
